line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_source,customs_office,origin_source,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,customs_region_province,customs_region_hinterland,origin,origin_province,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,product_reexportations,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty,product_viz,partner_viz
4446,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Fer en tôle,fer en tôle,1260,3150,livres,livres,.40000001,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),59,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Étranger,Étranger,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,14,tôle de fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,529,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,1541.9249,,0,0,0,1,1,0,1260,1,0,-.000018775463,traite,Afrique
4447,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Fer blanc,fer-blanc,1604,2674,livres,livres,.59985042,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),59,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Étranger,Étranger,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,665,fer-blanc,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1228,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Fer-blanc,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Métaux,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.48949999,0,1308.923,,0,0,0,1,1,0,1604,1,0,-.000012874603,traite,Afrique
4448,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Fer en ancre,fer en ancres,738,2050,livres,livres,.36000001,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),59,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Étranger,Étranger,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,15,ancres de fer,7,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,448,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Bâtiments de mer et apparaux,No link with beaver,,,,Machines et moyens de transport y compris sellerie,Machines and transportation,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,1003.475,,0,0,0,1,1,0,738,1,0,-.000029325485,traite,Afrique
4449,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Ferraille,ferraille,255,5114,livres,livres,.049863122,1789,La Rochelle,La Rochelle,Normandie,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),59,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Normandie,Normandie,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,4,ferraille,6j,x,,0,Peut-être Canada,,0,not a medical product,16,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Métaux divers et mélangés,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Métaux,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.48949999,0,2503.303,,0,0,0,1,1,0,255,1,0,-7.9721212e-06,traite,Afrique
4450,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Fil de lin,fil de lin,260,119,livres,livres,2.1848741,1789,La Rochelle,La Rochelle,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),59,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Bretagne,Bretagne,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,44,fil de lin,6d,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,79,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Fils divers,No link with beaver,filés,,,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Linen threads and fabrics,Other threads and fabrics,non,Matières premières,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,58.2505,,0,0,0,1,1,0,260,1,0,-.000012874603,commerce colonial,Colonies
4451,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Futailles,futailles,400,100,en nombre,en nombre,4,1789,La Rochelle,La Rochelle,Guyenne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),59,,1444,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Guyenne,Guyenne,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,279,futailles,6b,x,,0,Peut-être Canada,,0,not a medical product,289,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,100,,0,0,0,1,1,0,400,1,0,0,commerce colonial,Colonies
4452,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Futailles,futailles,1044,261,en nombre,en nombre,4,1789,La Rochelle,La Rochelle,Guyenne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),59,,1444,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Guyenne,Guyenne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,279,futailles,6b,x,,0,Peut-être Canada,,0,not a medical product,289,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,261,,0,0,0,1,1,0,1044,1,0,0,traite,Afrique
4453,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Futailles,futailles,175,25,en nombre,en nombre,7,1789,La Rochelle,La Rochelle,Aunis,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),59,,3375,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Aunis,Aunis,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,279,futailles,6b,x,,0,Peut-être Canada,,0,not a medical product,289,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,25,,0,0,0,1,1,0,175,1,0,0,commerce colonial,Colonies
4454,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Futailles,futailles,3200,800,en nombre,en nombre,4,1789,La Rochelle,La Rochelle,Aunis,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),59,,3375,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Aunis,Aunis,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,279,futailles,6b,x,,0,Peut-être Canada,,0,not a medical product,289,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,800,,0,0,0,1,1,0,3200,1,0,0,traite,Afrique
4455,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Gaze de soye,gaze de soie,1600,20,livres,livres,80,1789,La Rochelle,La Rochelle,Lyonnais,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Lyonnais,Lyonnais,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,152,gaze de soie,6f,x,Soie,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,498,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Étoffes de soie,No link with beaver,tissés,haut de gamme,haut de gamme,Filés ou tissés de soie et soie mélangée,Silk threads and fabrics,Silk threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,9.79,,0,0,0,1,1,0,1600,1,0,0,traite,Afrique
4456,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Grains comestibles ris,grains comestibles riz,3578,11927,livres,livres,.29999161,1789,La Rochelle,La Rochelle,Guyenne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Guyenne,Guyenne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,5,grains riz,0a,x,,0,Hors Canada,,0,not a medical product,1772,Riz,Menus grains (3),not raw cotton,rice,Not coffee,Sans lien avec la porcelaine,out,Riz,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Réexportation,livres,1,kg,.48949999,0,5838.2661,,0,0,0,1,1,0,3578,1,0,.000095367432,traite,Afrique
4457,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Grains comestibles,grains comestibles,4538,15127,livres,livres,.2999934,1789,La Rochelle,La Rochelle,Marseille,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Marseille,Provence,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,6,grains divers,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,52,,Céréales inférieures (2),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Blé et autres grains comestibles,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,7404.6665,,0,0,0,1,1,0,4538,1,0,-.000098347664,traite,Afrique
4458,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Hardes pour nègres,hardes pour nègre,1200,,,unité manquante,,1789,La Rochelle,La Rochelle,Normandie,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,Pas de quantité indiquée,,,,,,,,,La Rochelle,Aunis,Aunis,Normandie,Normandie,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,1,hardes pour nègre,8,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Habits et lingerie,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,1200,0,0,,commerce colonial,Colonies
4459,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Légumes divers,légumes divers,278,,,unité manquante,,1789,La Rochelle,La Rochelle,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,14448,,,Cyril Mouton,,Pas de quantité indiquée,,,,,,,,,La Rochelle,Aunis,Aunis,Bretagne,Bretagne,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,97,légumes,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1593,,Substituts (4),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Légumes,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,278,0,0,,commerce colonial,Colonies
4460,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Légumes divers,légumes divers,14170,,,unité manquante,,1789,La Rochelle,La Rochelle,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,14448,,,Cyril Mouton,,Pas de quantité indiquée,,,,,,,,,La Rochelle,Aunis,Aunis,Bretagne,Bretagne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,97,légumes,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1593,,Substituts (4),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Légumes,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,14170,0,0,,traite,Afrique
4461,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Lingerie,lingerie,325,65,livres,livres,5,1789,La Rochelle,La Rochelle,Flandres,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Flandres,Flandre,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,114,lingerie,8,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,157,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Habits et lingerie,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,31.817499,,0,0,0,1,1,0,325,1,0,0,traite,Afrique
4462,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Lingerie,lingerie,1355,,,unité manquante,,1789,La Rochelle,La Rochelle,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,Pas de quantité indiquée,,,,,,,,,La Rochelle,Aunis,Aunis,Bretagne,Bretagne,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,114,lingerie,8,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,157,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Habits et lingerie,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,1355,0,0,,commerce colonial,Colonies
4463,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Liqueurs anisette,liqueurs anisette,288,1,muids,muids,288,1789,La Rochelle,La Rochelle,Guyenne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,1486,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Guyenne,Guyenne,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,7,anisette,1,x,,0,Hors Canada,,0,not a medical product,93,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Eaux-de-vie et liqueurs,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,muids,1,litres,268.21439,1,268.21439,,0,0,0,1,1,0,288,1,0,0,commerce colonial,Colonies
4464,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Liqueurs anisette,liqueurs anisette,1198,4.1597223,muids,muids,288,1789,La Rochelle,La Rochelle,Guyenne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,1486,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Guyenne,Guyenne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,7,anisette,1,x,,0,Hors Canada,,0,not a medical product,93,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Eaux-de-vie et liqueurs,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,muids,1,litres,268.21439,1,1115.6974,,0,0,0,1,1,0,1198,1,0,-.000030517578,traite,Afrique
4465,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Marchandises diverses à la valeur,marchandises diverses à la valeur,301,,,unité manquante,,1789,La Rochelle,La Rochelle,,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,Pas de quantité indiquée,,,,,,,,,La Rochelle,Aunis,Aunis,,,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,79,marchandises,9b,x,,0,Peut-être Canada,,0,not a medical product,1400,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Divers mélangés,No link with beaver,,,,Divers mélangés,Mixed flows,Other,non,Divers,Unknown,Inconnus,Peut-être réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,301,0,0,,commerce colonial,Colonies
4466,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Marchandises diverses à la valeur,marchandises diverses à la valeur,1170,,,unité manquante,,1789,La Rochelle,La Rochelle,,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,Pas de quantité indiquée,,,,,,,,,La Rochelle,Aunis,Aunis,,,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,79,marchandises,9b,x,,0,Peut-être Canada,,0,not a medical product,1400,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Divers mélangés,No link with beaver,,,,Divers mélangés,Mixed flows,Other,non,Divers,Unknown,Inconnus,Peut-être réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,1170,0,0,,traite,Afrique
4467,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Mercerie mêlée,mercerie mêlée,2054,,,unité manquante,,1789,La Rochelle,La Rochelle,,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,Pas de quantité indiquée,,,,,,,,,La Rochelle,Aunis,Aunis,,,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,69,mercerie,9b,x,,0,Hors Canada,,0,not a medical product,3107,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Mercerie,No link with beaver,,,,Divers mélangés,Mixed flows,Other,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,2054,0,0,,traite,Afrique
4468,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Mouchoirs des indes dits romals,mouchoirs des Indes dits romals,7965,177,paires,paires,45,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Étranger,Étranger,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,1,mouchoirs romals,6g,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,7,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Châles et mouchoirs hors soie,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,nombre,2,nombre,1,0,354,,0,0,0,1,1,0,7965,1,0,0,traite,Afrique
4469,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Mouchoirs coton en soye,mouchoirs coton en soie,2592,72,douzaines,douzaine,36,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Étranger,Étranger,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,1,mouchoirs de coton et soie,6f,,Prohibé,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,10,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Châles et mouchoirs hors soie,No link with beaver,,,,Filés ou tissés de soie et soie mélangée,Silk threads and fabrics,Silk threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,nombre,12,nombre,1,0,864,,0,0,0,1,1,0,2592,1,0,0,traite,Afrique
4470,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Mouchoirs de soye,mouchoirs de soie,144,4,douzaines,douzaine,36,1789,La Rochelle,La Rochelle,Guyenne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Guyenne,Guyenne,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,279,mouchoirs de soie,6f,x,Soie,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,513,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Châles et mouchoirs de soie,No link with beaver,tissés,haut de gamme,milieu de gamme,Filés ou tissés de soie et soie mélangée,Silk threads and fabrics,Silk threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,nombre,12,nombre,1,0,48,,0,0,0,1,1,0,144,1,0,0,commerce colonial,Colonies
4471,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Mouchoirs imprimés,mouchoirs imprimés,1884,324,,unité manquante,5.814815,1789,La Rochelle,La Rochelle,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,Pas d'unité,,,,,,,,,La Rochelle,Aunis,Aunis,Bretagne,Bretagne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,2,mouchoirs imprimés,6h,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,3,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Châles et mouchoirs hors soie,No link with beaver,,,,Autres filés ou tissés mélangés de fibres végétales dont toiles,Other vegetal threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,1884,1,0,-.000074386597,traite,Afrique
4472,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Ouvrages en bois,ouvrages en bois,1400,,,unité manquante,,1789,La Rochelle,La Rochelle,Normandie,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,Pas de quantité indiquée,,,,,,,,,La Rochelle,Aunis,Aunis,Normandie,Normandie,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,12,ouvrages de bois,6b,x,,0,Peut-être Canada,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,1400,0,0,,commerce colonial,Colonies
